id,customer_id,status,amount,created_at
3872,66,pending,156,2021-01-04 04:30:04
3873,10,paid,193,2021-01-07 04:56:49
3874,53,paid,91,2021-01-09 14:12:35
3875,97,pending,139,2021-01-08 02:31:25
3876,23,pending,142,2021-01-04 08:05:23
3877,81,pending,154,2021-01-03 01:41:10
3878,28,delivered,144,2021-01-02 02:33:06
3879,100,pending,69,2021-01-02 14:34:25
3880,9,paid,79,2021-01-05 19:28:47
3881,70,delivered,70,2021-01-09 09:41:08
3882,91,delivered,76,2021-01-10 21:29:00
3883,19,paid,140,2021-01-04 20:41:16
3884,35,paid,169,2021-01-01 05:25:51
3885,54,paid,178,2021-01-02 06:19:36
3886,79,delivered,106,2021-01-08 00:38:07
3887,60,delivered,54,2021-01-03 21:44:58
3888,22,delivered,171,2021-01-06 17:23:17
3889,1,pending,74,2021-01-05 16:58:44
3890,27,pending,122,2021-01-07 22:32:54
3891,8,delivered,80,2021-01-03 07:20:14
3892,60,delivered,182,2021-01-06 22:48:39
3893,98,pending,93,2021-01-04 11:10:12
3894,18,paid,69,2021-01-09 16:51:51
3895,85,delivered,169,2021-01-08 21:11:33
3896,98,pending,101,2021-01-02 02:57:24
3897,25,delivered,61,2021-01-07 05:00:44
3898,54,paid,153,2021-01-06 04:20:37
3899,40,delivered,189,2021-01-07 09:39:12
3900,39,pending,54,2021-01-08 11:41:43
3901,15,delivered,74,2021-01-01 12:49:52
3902,33,paid,63,2021-01-09 09:13:51
3903,5,paid,80,2021-01-07 13:20:24
3904,61,pending,62,2021-01-06 08:24:35
3905,26,pending,56,2021-01-03 05:15:32
3906,67,paid,64,2021-01-02 02:30:52
3907,69,paid,145,2021-01-02 04:04:27
3908,99,pending,84,2021-01-09 21:00:17
3909,4,delivered,98,2021-01-03 12:31:14
3910,87,delivered,185,2021-01-08 09:11:46
3911,50,delivered,83,2021-01-02 03:48:31
3912,82,paid,181,2021-01-04 00:21:17
3913,69,paid,103,2021-01-01 17:27:09
3914,89,pending,190,2021-01-05 15:03:47
3915,8,delivered,159,2021-01-03 04:51:09
3916,89,delivered,108,2021-01-09 14:05:01
3917,3,pending,122,2021-01-06 00:04:46
3918,43,paid,113,2021-01-06 14:05:40
3919,94,pending,148,2021-01-08 14:30:19
3920,77,delivered,145,2021-01-09 12:02:17
3921,30,paid,115,2021-01-03 23:46:37
3922,54,pending,139,2021-01-01 05:07:31
3923,6,pending,82,2021-01-08 17:35:45
3924,22,delivered,154,2021-01-07 12:39:56
3925,38,pending,60,2021-01-06 05:54:29
3926,92,pending,142,2021-01-01 12:44:20
3927,98,delivered,71,2021-01-05 07:54:32
3928,36,pending,140,2021-01-03 22:36:53
3929,4,paid,186,2021-01-09 07:08:07
3930,92,delivered,134,2021-01-06 07:09:24
3931,83,paid,164,2021-01-05 07:05:49
3932,52,delivered,100,2021-01-08 20:56:32
3933,63,delivered,151,2021-01-09 10:23:47
3934,51,paid,159,2021-01-03 13:32:51
3935,32,pending,144,2021-01-10 03:59:29
3936,97,delivered,61,2021-01-11 00:41:01
3937,12,delivered,163,2021-01-08 20:19:16
3938,86,paid,151,2021-01-09 00:08:41
3939,2,pending,173,2021-01-05 17:42:03
3940,41,pending,87,2021-01-10 10:33:14
3941,4,paid,93,2021-01-02 05:56:54
3942,72,delivered,63,2021-01-08 16:27:06
3943,72,pending,50,2021-01-04 21:01:38
3944,83,pending,142,2021-01-10 10:42:37
3945,42,delivered,197,2021-01-09 05:48:57
3946,94,pending,60,2021-01-09 18:10:10
3947,33,pending,130,2021-01-03 00:28:46
3948,19,paid,192,2021-01-04 20:35:54
3949,75,paid,158,2021-01-01 12:27:28
3950,39,pending,181,2021-01-05 20:37:15
3951,41,delivered,165,2021-01-03 15:55:07
3952,52,delivered,140,2021-01-01 10:17:06
3953,60,pending,183,2021-01-02 14:51:50
3954,35,paid,140,2021-01-07 23:52:59
3955,77,paid,112,2021-01-10 07:56:45
3956,8,delivered,146,2021-01-05 23:06:51
3957,73,delivered,177,2021-01-10 04:32:15
3958,24,delivered,52,2021-01-06 03:43:31
3959,97,pending,173,2021-01-04 11:15:07
3960,57,delivered,141,2021-01-10 12:26:44
3961,2,pending,183,2021-01-04 06:04:53
3962,32,delivered,85,2021-01-06 13:54:07
3963,24,paid,57,2021-01-01 03:56:47
3964,55,paid,116,2021-01-05 00:01:44
3965,90,paid,156,2021-01-02 02:50:36
3966,71,pending,72,2021-01-06 17:58:19
3967,45,pending,185,2021-01-05 17:03:12
3968,64,paid,145,2021-01-08 10:02:52
3969,74,delivered,57,2021-01-07 21:22:47
3970,98,delivered,144,2021-01-04 17:58:34
3971,34,paid,62,2021-01-04 20:41:56
3972,13,paid,181,2021-01-04 06:47:58
3973,31,delivered,79,2021-01-09 02:49:26
3974,74,delivered,114,2021-01-06 05:52:43
3975,75,delivered,95,2021-01-04 23:07:01
3976,34,pending,164,2021-01-04 17:55:36
3977,54,paid,101,2021-01-02 04:51:11
3978,58,pending,182,2021-01-05 01:01:32
3979,23,pending,180,2021-01-04 01:50:11
3980,86,paid,150,2021-01-09 12:59:09
3981,36,paid,169,2021-01-05 15:00:22
3982,19,delivered,180,2021-01-03 03:35:31
3983,18,paid,96,2021-01-05 10:43:40
3984,7,delivered,76,2021-01-04 09:03:47
3985,21,pending,131,2021-01-07 19:32:27
3986,74,paid,100,2021-01-02 08:43:25
3987,44,delivered,66,2021-01-06 01:38:28
3988,47,delivered,157,2021-01-08 21:53:54
3989,23,delivered,181,2021-01-10 02:51:42
3990,45,pending,147,2021-01-06 01:32:49
3991,21,pending,86,2021-01-06 12:25:27
3992,84,delivered,133,2021-01-05 11:34:35
3993,78,pending,137,2021-01-08 21:12:40
3994,34,delivered,76,2021-01-04 23:47:52
3995,21,pending,112,2021-01-08 00:11:15
3996,63,pending,145,2021-01-06 04:54:52
3997,14,paid,194,2021-01-01 16:50:42
3998,82,pending,151,2021-01-10 07:06:14
3999,74,paid,142,2021-01-10 10:22:22
4000,12,pending,78,2021-01-03 21:46:12
4001,9,paid,124,2021-01-05 19:58:54
4002,90,pending,142,2021-01-09 04:43:37
4003,55,paid,70,2021-01-09 15:39:08
4004,48,paid,67,2021-01-10 06:36:59
4005,78,paid,187,2021-01-09 01:35:32
4006,55,paid,173,2021-01-04 07:31:01
4007,2,paid,131,2021-01-08 19:34:37
4008,56,pending,67,2021-01-09 14:10:55
4009,21,pending,188,2021-01-04 13:09:14
4010,48,delivered,158,2021-01-10 09:12:27
4011,77,pending,114,2021-01-07 13:28:13
4012,31,delivered,156,2021-01-08 21:21:12
4013,42,paid,95,2021-01-04 10:19:15
4014,12,pending,191,2021-01-02 12:54:27
4015,98,paid,129,2021-01-02 23:15:29
4016,15,paid,119,2021-01-07 12:15:19
4017,66,pending,114,2021-01-06 07:34:05
4018,30,paid,54,2021-01-01 03:24:48
4019,20,paid,93,2021-01-07 02:02:23
4020,15,delivered,126,2021-01-05 23:34:55
4021,91,pending,96,2021-01-04 16:09:57
4022,55,pending,174,2021-01-01 19:36:39
4023,74,paid,188,2021-01-04 18:58:58
4024,14,paid,120,2021-01-02 17:32:19
4025,28,delivered,171,2021-01-01 20:13:17
4026,62,pending,199,2021-01-06 13:05:35
4027,25,pending,87,2021-01-02 11:55:58
4028,50,delivered,98,2021-01-08 09:17:08
4029,62,paid,164,2021-01-10 04:47:47
4030,78,paid,59,2021-01-05 11:23:38
4031,9,paid,158,2021-01-04 08:27:43
4032,14,delivered,88,2021-01-03 17:18:48
4033,3,pending,185,2021-01-01 03:57:17
4034,82,paid,142,2021-01-05 10:43:06
4035,78,pending,51,2021-01-07 19:37:50
4036,79,paid,90,2021-01-01 21:12:00
4037,10,pending,101,2021-01-02 04:08:00
4038,12,delivered,93,2021-01-03 07:08:03
4039,76,pending,90,2021-01-07 01:38:16
4040,35,pending,116,2021-01-02 13:19:42
4041,54,paid,73,2021-01-07 23:11:54
4042,9,pending,149,2021-01-07 00:06:06
4043,14,delivered,164,2021-01-01 03:57:07
4044,17,pending,198,2021-01-04 14:53:01
4045,29,pending,183,2021-01-09 18:47:49
4046,59,pending,77,2021-01-07 20:22:33
4047,13,pending,177,2021-01-09 11:41:42
4048,93,paid,55,2021-01-04 03:19:17
4049,37,pending,151,2021-01-03 14:05:46
4050,97,pending,74,2021-01-06 10:30:05
4051,46,delivered,187,2021-01-09 13:58:09
4052,63,delivered,103,2021-01-07 05:57:56
4053,37,delivered,161,2021-01-02 23:35:03
4054,2,pending,139,2021-01-03 21:25:43
4055,21,paid,54,2021-01-09 07:24:31
4056,7,pending,192,2021-01-03 19:21:11
4057,30,pending,108,2021-01-09 15:38:57
4058,88,delivered,88,2021-01-01 14:24:54
4059,61,pending,191,2021-01-07 04:59:47
4060,12,paid,129,2021-01-10 00:52:54
4061,2,delivered,154,2021-01-08 00:34:34
4062,66,pending,90,2021-01-07 01:41:18
4063,79,paid,158,2021-01-03 15:58:07
4064,86,pending,200,2021-01-10 06:24:53
4065,71,paid,126,2021-01-08 15:20:27
4066,74,paid,165,2021-01-02 23:39:31
4067,72,delivered,86,2021-01-07 23:07:45
4068,35,delivered,176,2021-01-01 17:38:12
4069,7,paid,112,2021-01-04 13:44:37
4070,79,delivered,88,2021-01-05 16:20:35
4071,70,paid,164,2021-01-09 02:09:22
4072,62,pending,133,2021-01-05 04:52:26
4073,24,pending,67,2021-01-10 06:36:48
4074,66,pending,135,2021-01-04 06:18:45
4075,72,delivered,111,2021-01-02 07:57:02
4076,96,paid,62,2021-01-08 04:28:43
4077,28,paid,172,2021-01-07 17:54:15
4078,23,pending,127,2021-01-02 22:41:17
4079,77,delivered,86,2021-01-04 13:11:24
4080,76,pending,72,2021-01-08 14:53:03
4081,6,paid,56,2021-01-08 20:03:55
4082,13,pending,180,2021-01-04 16:37:06
4083,56,delivered,66,2021-01-06 05:05:35
4084,67,paid,104,2021-01-05 19:26:15
4085,24,pending,61,2021-01-04 20:23:03
4086,81,delivered,183,2021-01-01 19:41:08
4087,43,paid,148,2021-01-06 01:32:04
4088,59,delivered,100,2021-01-09 08:28:21
4089,91,delivered,116,2021-01-10 11:57:39
4090,31,pending,160,2021-01-10 01:00:34
4091,46,pending,53,2021-01-02 18:59:17
4092,49,paid,156,2021-01-10 12:05:40
4093,78,paid,83,2021-01-07 12:26:12
4094,91,paid,110,2021-01-10 14:44:28
4095,29,paid,146,2021-01-01 21:40:20
4096,41,paid,172,2021-01-01 02:14:32
4097,8,paid,71,2021-01-09 21:31:32
4098,87,pending,139,2021-01-04 03:20:22
4099,100,pending,160,2021-01-09 04:03:56
4100,100,pending,104,2021-01-09 07:16:19
4101,61,delivered,152,2021-01-04 21:18:30
4102,59,pending,188,2021-01-06 09:07:35
4103,92,delivered,58,2021-01-06 10:06:48
4104,7,pending,100,2021-01-05 12:10:30
4105,42,paid,187,2021-01-05 14:00:17
4106,29,pending,86,2021-01-08 12:57:28
4107,69,pending,90,2021-01-04 08:28:20
4108,51,paid,146,2021-01-02 07:23:59
4109,9,pending,118,2021-01-04 04:51:04
4110,52,paid,129,2021-01-07 21:04:13
4111,92,paid,100,2021-01-06 14:39:27
4112,43,delivered,91,2021-01-09 15:31:18
4113,63,pending,110,2021-01-01 05:54:18
4114,74,pending,80,2021-01-10 13:31:25
4115,57,paid,161,2021-01-10 04:29:00
4116,6,pending,156,2021-01-09 01:59:16
4117,21,pending,176,2021-01-09 17:04:38
4118,52,pending,137,2021-01-09 19:27:48
4119,32,paid,128,2021-01-05 14:49:57
4120,89,paid,96,2021-01-02 23:41:15
4121,80,paid,170,2021-01-04 06:04:36
4122,37,paid,200,2021-01-06 21:14:31
4123,59,paid,56,2021-01-06 06:47:29
4124,97,paid,90,2021-01-04 01:04:47
4125,70,delivered,154,2021-01-05 03:33:48
4126,17,paid,145,2021-01-08 23:09:16
4127,31,pending,178,2021-01-02 01:44:37
4128,14,paid,80,2021-01-02 11:32:03
4129,20,delivered,107,2021-01-08 02:49:50
4130,59,paid,136,2021-01-03 06:09:31
4131,76,paid,147,2021-01-01 05:00:35
4132,31,paid,63,2021-01-02 20:27:48
4133,59,paid,68,2021-01-02 06:39:06
4134,24,delivered,51,2021-01-07 15:29:49
4135,92,pending,76,2021-01-03 01:59:18
4136,74,paid,188,2021-01-09 12:36:45
4137,36,delivered,196,2021-01-09 03:08:16
4138,47,pending,192,2021-01-03 18:15:58
4139,70,paid,183,2021-01-04 15:26:39
4140,81,paid,73,2021-01-10 13:43:59
4141,95,pending,111,2021-01-03 09:18:28
4142,10,paid,67,2021-01-06 21:15:39
4143,27,delivered,68,2021-01-10 13:49:09
4144,95,paid,67,2021-01-05 12:08:25
4145,33,paid,143,2021-01-09 00:24:40
4146,63,delivered,56,2021-01-09 17:50:02
4147,22,paid,106,2021-01-08 07:37:05
4148,7,delivered,53,2021-01-06 16:47:05
4149,59,pending,141,2021-01-06 11:16:07
4150,50,delivered,112,2021-01-09 21:39:56
4151,37,delivered,186,2021-01-02 12:56:37
4152,98,delivered,188,2021-01-05 18:20:32
4153,54,delivered,65,2021-01-05 13:41:26
4154,94,paid,89,2021-01-08 18:12:22
4155,62,paid,103,2021-01-10 23:50:05
4156,31,paid,135,2021-01-02 19:03:31
4157,95,paid,179,2021-01-09 22:54:36
4158,88,pending,167,2021-01-03 09:04:53
4159,38,paid,62,2021-01-08 05:55:12
4160,1,pending,74,2021-01-03 02:33:31
4161,92,pending,80,2021-01-08 10:00:43
4162,32,paid,194,2021-01-10 10:07:37
4163,96,paid,174,2021-01-02 22:16:37
4164,85,delivered,156,2021-01-07 19:54:45
4165,22,pending,160,2021-01-01 09:41:55
4166,69,delivered,167,2021-01-02 16:30:06
4167,2,paid,91,2021-01-08 19:02:09
4168,22,paid,196,2021-01-03 17:53:49
4169,16,delivered,167,2021-01-05 11:44:22
4170,13,paid,51,2021-01-02 11:08:07
4171,6,paid,151,2021-01-05 19:05:36
4172,41,paid,108,2021-01-03 22:18:49
4173,84,pending,142,2021-01-02 17:04:21
4174,71,delivered,107,2021-01-03 04:25:47
4175,46,delivered,93,2021-01-02 00:42:24
4176,47,pending,196,2021-01-05 15:10:11
4177,55,delivered,163,2021-01-06 07:49:51
4178,94,delivered,63,2021-01-04 20:00:14
4179,43,delivered,146,2021-01-04 23:06:14
4180,28,delivered,197,2021-01-03 05:10:34
4181,48,delivered,97,2021-01-05 00:27:08
4182,19,paid,70,2021-01-10 05:25:49
4183,31,paid,109,2021-01-07 17:59:37
4184,83,paid,155,2021-01-02 10:36:26
4185,56,delivered,78,2021-01-06 11:44:39
4186,95,delivered,116,2021-01-03 02:03:49
4187,38,paid,139,2021-01-02 14:08:55
4188,74,delivered,169,2021-01-10 23:08:53
4189,45,delivered,79,2021-01-07 04:56:00
4190,25,paid,122,2021-01-04 12:41:53
4191,72,pending,157,2021-01-09 15:51:25
4192,50,delivered,156,2021-01-05 16:52:31
4193,78,paid,109,2021-01-09 04:39:23
4194,71,pending,95,2021-01-04 03:14:35
4195,44,delivered,177,2021-01-09 17:19:05
4196,10,pending,132,2021-01-03 04:51:16
4197,67,pending,92,2021-01-04 08:43:27
4198,72,pending,110,2021-01-02 04:57:58
4199,29,pending,108,2021-01-02 00:03:22
4200,55,paid,94,2021-01-03 09:34:19
4201,44,pending,121,2021-01-09 08:31:24
4202,50,delivered,58,2021-01-07 12:18:59
4203,49,paid,200,2021-01-01 02:07:15
4204,33,pending,172,2021-01-01 07:00:08
4205,76,pending,111,2021-01-03 01:48:40
4206,30,paid,199,2021-01-06 04:22:42
4207,100,delivered,127,2021-01-01 10:51:10
4208,40,pending,123,2021-01-03 16:50:24
4209,90,delivered,103,2021-01-06 07:40:41
4210,4,pending,91,2021-01-01 11:40:57
4211,28,delivered,60,2021-01-02 15:11:01
4212,87,pending,140,2021-01-09 04:58:00
4213,92,delivered,121,2021-01-08 09:09:44
4214,7,pending,178,2021-01-08 18:06:19
4215,98,pending,188,2021-01-06 02:02:41
4216,54,pending,196,2021-01-09 13:36:57
4217,17,delivered,166,2021-01-03 10:31:44
4218,39,delivered,162,2021-01-07 17:27:20
4219,42,pending,148,2021-01-08 06:48:06
4220,46,pending,178,2021-01-10 21:46:09
4221,94,pending,182,2021-01-09 20:12:23
4222,15,delivered,129,2021-01-04 17:41:58
4223,83,paid,105,2021-01-10 21:32:12
4224,86,paid,112,2021-01-03 14:59:25
4225,93,paid,160,2021-01-01 19:02:07
4226,9,pending,104,2021-01-02 10:10:15
4227,74,delivered,172,2021-01-02 15:50:37
4228,28,pending,78,2021-01-05 18:23:36
4229,36,delivered,172,2021-01-05 06:29:56
4230,24,delivered,149,2021-01-03 06:45:17
4231,41,delivered,52,2021-01-02 08:39:38
4232,10,paid,154,2021-01-09 02:01:30
4233,69,paid,104,2021-01-04 08:55:08
4234,59,delivered,84,2021-01-03 10:52:25
4235,7,pending,163,2021-01-10 20:28:47
4236,14,delivered,153,2021-01-07 23:30:11
4237,55,paid,104,2021-01-07 20:39:52
4238,3,delivered,149,2021-01-08 00:54:21
4239,39,delivered,75,2021-01-03 02:24:43
4240,88,paid,186,2021-01-04 10:09:59
4241,40,delivered,154,2021-01-07 05:17:06
4242,8,paid,98,2021-01-07 12:41:19
4243,22,pending,183,2021-01-08 09:24:25
4244,94,delivered,112,2021-01-05 01:27:39
4245,10,pending,114,2021-01-09 01:29:50
4246,98,paid,73,2021-01-02 09:59:25
4247,15,delivered,151,2021-01-06 05:12:40
4248,58,delivered,190,2021-01-05 06:47:47
4249,32,delivered,108,2021-01-10 17:21:48
4250,60,pending,194,2021-01-03 23:15:01
4251,7,pending,193,2021-01-04 12:57:06
4252,62,delivered,92,2021-01-02 22:38:42
4253,15,delivered,197,2021-01-02 06:44:36
4254,12,paid,167,2021-01-09 07:35:29
4255,24,paid,113,2021-01-06 20:24:08
4256,28,delivered,53,2021-01-08 16:05:08
4257,71,pending,152,2021-01-05 13:28:51
4258,67,paid,106,2021-01-10 09:16:36
4259,49,pending,181,2021-01-07 18:18:41
4260,70,delivered,93,2021-01-02 05:55:15
4261,21,pending,149,2021-01-06 09:52:41
4262,52,pending,159,2021-01-10 17:42:40
4263,74,pending,72,2021-01-10 01:18:47
4264,27,pending,90,2021-01-06 15:31:07
4265,43,pending,79,2021-01-05 22:01:26
4266,7,pending,181,2021-01-02 03:16:16
4267,59,delivered,160,2021-01-07 18:01:45
4268,6,pending,200,2021-01-02 06:13:49
4269,35,paid,176,2021-01-04 08:54:51
4270,71,paid,122,2021-01-10 01:50:14
4271,91,paid,127,2021-01-06 23:34:38
4272,91,delivered,136,2021-01-07 20:24:57
4273,21,delivered,161,2021-01-02 12:37:30
4274,79,paid,79,2021-01-02 09:41:29
4275,65,pending,197,2021-01-06 10:46:23
4276,44,delivered,161,2021-01-03 15:01:48
4277,51,pending,176,2021-01-10 23:07:40
4278,40,delivered,149,2021-01-04 11:27:27
4279,10,paid,65,2021-01-10 09:51:29
4280,80,pending,147,2021-01-08 03:36:02
4281,13,delivered,51,2021-01-05 04:39:40
4282,79,pending,126,2021-01-03 03:25:06
4283,31,pending,102,2021-01-03 23:24:27
4284,42,delivered,108,2021-01-08 11:52:44
4285,69,paid,196,2021-01-04 01:34:10
4286,43,paid,97,2021-01-04 16:25:33
4287,91,paid,64,2021-01-03 23:54:00
4288,52,pending,190,2021-01-01 10:17:23
4289,65,paid,140,2021-01-02 14:25:55
4290,28,pending,90,2021-01-02 13:10:57
4291,49,delivered,157,2021-01-10 11:28:39
4292,12,pending,104,2021-01-04 22:55:36
4293,36,delivered,177,2021-01-07 02:04:54
4294,51,paid,127,2021-01-02 18:31:43
4295,70,delivered,138,2021-01-09 04:07:45
4296,11,pending,72,2021-01-01 04:25:50
4297,30,delivered,141,2021-01-03 11:06:20
4298,77,paid,116,2021-01-06 17:42:10
4299,31,pending,56,2021-01-07 09:04:39
4300,67,pending,97,2021-01-01 21:14:24
4301,37,pending,159,2021-01-03 07:17:11
4302,23,delivered,90,2021-01-04 14:28:11
4303,57,delivered,115,2021-01-05 13:06:57
4304,65,pending,150,2021-01-02 08:37:50
4305,85,delivered,129,2021-01-02 07:50:49
4306,76,paid,71,2021-01-06 05:12:13
4307,90,pending,128,2021-01-02 07:11:42
4308,46,paid,102,2021-01-04 19:19:30
4309,77,pending,51,2021-01-03 03:20:45
4310,55,paid,122,2021-01-06 03:54:12
4311,61,delivered,82,2021-01-06 03:37:59
4312,56,delivered,195,2021-01-03 18:43:47
4313,30,delivered,135,2021-01-01 16:57:11
4314,54,delivered,119,2021-01-09 13:52:17
4315,66,delivered,75,2021-01-05 17:49:07
4316,18,pending,147,2021-01-03 00:28:59
4317,23,pending,159,2021-01-09 22:38:23
4318,6,delivered,182,2021-01-10 20:38:33
4319,86,paid,119,2021-01-01 04:43:54
4320,5,delivered,92,2021-01-10 00:04:22
4321,59,pending,105,2021-01-08 08:10:58
4322,44,paid,175,2021-01-09 21:05:36
4323,29,pending,81,2021-01-01 12:00:01
4324,81,paid,86,2021-01-02 23:21:07
4325,30,pending,78,2021-01-02 22:16:10
4326,54,delivered,127,2021-01-04 18:57:16
4327,97,paid,78,2021-01-05 06:59:18
4328,96,delivered,125,2021-01-02 01:23:02
4329,67,delivered,184,2021-01-01 15:12:04
4330,10,pending,195,2021-01-02 09:22:29
4331,53,delivered,176,2021-01-07 03:19:13
4332,73,paid,161,2021-01-03 07:36:07
4333,61,delivered,115,2021-01-10 15:07:28
4334,46,paid,81,2021-01-06 13:40:22
4335,34,paid,199,2021-01-04 10:55:20
4336,20,paid,166,2021-01-10 10:43:41
4337,92,delivered,55,2021-01-03 19:25:03
4338,80,delivered,119,2021-01-09 12:14:36
4339,65,pending,79,2021-01-08 16:20:44
4340,77,paid,132,2021-01-06 12:43:04
4341,18,delivered,132,2021-01-04 03:48:42
4342,67,pending,94,2021-01-09 21:31:28
4343,30,pending,161,2021-01-01 22:35:53
4344,30,paid,199,2021-01-05 16:30:44
4345,60,delivered,141,2021-01-01 11:31:43
4346,72,pending,151,2021-01-05 18:25:09
4347,78,delivered,173,2021-01-10 10:46:32
4348,60,pending,60,2021-01-06 22:36:18
4349,53,pending,70,2021-01-09 18:01:58
4350,1,delivered,112,2021-01-07 07:31:05
4351,75,pending,85,2021-01-03 20:01:14
4352,87,delivered,102,2021-01-03 23:29:10
4353,42,pending,120,2021-01-07 19:46:55
4354,84,delivered,72,2021-01-09 13:04:29
4355,75,pending,160,2021-01-09 13:45:32
4356,81,pending,195,2021-01-08 01:23:12
4357,12,pending,179,2021-01-08 08:09:44
4358,14,pending,139,2021-01-04 22:08:32
4359,35,pending,51,2021-01-09 18:00:34
4360,67,pending,180,2021-01-05 13:52:57
4361,16,pending,192,2021-01-02 11:59:51
4362,100,pending,156,2021-01-03 21:13:48
4363,40,paid,133,2021-01-06 19:56:39
4364,90,delivered,67,2021-01-05 09:11:15
4365,81,paid,79,2021-01-05 08:59:57
4366,49,pending,117,2021-01-08 22:17:35
4367,50,delivered,74,2021-01-01 04:01:27
4368,81,paid,68,2021-01-10 04:17:13
4369,90,paid,125,2021-01-04 04:11:17
4370,19,pending,138,2021-01-07 08:57:15
4371,69,delivered,108,2021-01-08 17:15:22
4372,60,pending,120,2021-01-03 20:18:09
4373,69,pending,157,2021-01-04 03:38:12
4374,12,delivered,56,2021-01-09 01:41:20
4375,57,delivered,64,2021-01-03 07:24:02
4376,47,delivered,93,2021-01-06 03:06:48
4377,46,pending,195,2021-01-02 06:35:26
4378,42,paid,186,2021-01-08 19:36:43
4379,92,delivered,160,2021-01-08 23:27:01
4380,32,pending,67,2021-01-07 04:15:43
4381,52,paid,65,2021-01-06 18:02:08
4382,48,paid,112,2021-01-01 16:01:15
4383,70,delivered,153,2021-01-02 06:55:21
4384,71,delivered,96,2021-01-03 20:22:37
4385,96,paid,171,2021-01-10 01:23:46
4386,45,pending,171,2021-01-01 07:22:41
4387,70,delivered,96,2021-01-03 08:17:22
4388,53,pending,185,2021-01-01 04:11:05
4389,54,paid,87,2021-01-10 03:41:11
4390,67,delivered,126,2021-01-08 00:02:29
4391,24,paid,89,2021-01-06 23:45:10
4392,46,paid,156,2021-01-02 23:37:29
4393,72,pending,54,2021-01-03 11:09:14
4394,24,paid,131,2021-01-03 19:28:53
4395,34,paid,58,2021-01-01 03:24:14
4396,39,paid,113,2021-01-03 03:53:59
4397,90,paid,117,2021-01-01 13:31:12
4398,53,pending,59,2021-01-10 22:46:54
4399,53,pending,74,2021-01-04 15:07:44
4400,45,delivered,190,2021-01-02 00:12:31
4401,3,paid,57,2021-01-04 01:16:29
4402,28,delivered,159,2021-01-06 22:02:36
4403,81,paid,176,2021-01-08 12:54:42
4404,65,paid,66,2021-01-01 04:29:48
4405,90,pending,114,2021-01-05 22:49:12
4406,71,delivered,181,2021-01-01 03:30:20
4407,41,delivered,117,2021-01-10 06:47:11
4408,94,pending,179,2021-01-04 05:32:54
4409,44,paid,195,2021-01-06 11:53:26
4410,36,paid,50,2021-01-08 22:28:07
4411,10,paid,55,2021-01-09 15:15:06
4412,88,paid,57,2021-01-04 08:57:39
4413,89,delivered,176,2021-01-06 00:24:59
4414,84,paid,59,2021-01-09 01:39:14
4415,55,pending,60,2021-01-08 23:17:45
4416,21,pending,69,2021-01-10 01:42:43
4417,7,paid,135,2021-01-10 16:06:58
4418,24,paid,159,2021-01-07 17:35:01
4419,29,delivered,194,2021-01-07 17:48:37
4420,97,delivered,143,2021-01-07 20:53:50
4421,65,pending,135,2021-01-07 13:54:53
4422,20,paid,72,2021-01-09 08:50:01
4423,91,paid,142,2021-01-10 16:59:20
4424,87,paid,140,2021-01-07 12:17:28
4425,24,pending,66,2021-01-09 12:03:38
4426,95,paid,129,2021-01-05 22:18:23
4427,91,paid,149,2021-01-07 05:49:55
4428,5,paid,144,2021-01-05 06:32:08
4429,66,pending,111,2021-01-05 23:59:34
4430,13,paid,170,2021-01-07 12:43:46
4431,65,pending,190,2021-01-03 10:18:36
4432,90,pending,54,2021-01-08 00:59:01
4433,64,pending,95,2021-01-02 21:28:05
4434,69,paid,196,2021-01-09 08:28:20
4435,98,paid,133,2021-01-07 22:33:37
4436,63,paid,57,2021-01-05 21:12:33
4437,92,delivered,149,2021-01-02 17:00:07
4438,87,delivered,141,2021-01-01 06:39:15
4439,43,paid,115,2021-01-05 16:40:13
4440,43,paid,153,2021-01-10 12:49:35
4441,82,pending,158,2021-01-04 07:44:11
4442,63,pending,194,2021-01-03 11:49:37
4443,20,delivered,123,2021-01-08 18:59:46
4444,26,delivered,195,2021-01-07 16:29:12
4445,81,paid,61,2021-01-06 05:22:38
4446,87,paid,183,2021-01-05 23:49:28
4447,22,paid,59,2021-01-01 10:01:41
4448,50,pending,153,2021-01-02 00:28:19
4449,56,paid,163,2021-01-05 22:07:07
4450,65,delivered,158,2021-01-05 14:39:15
4451,34,paid,160,2021-01-03 10:45:13
4452,60,delivered,143,2021-01-02 13:20:44
4453,84,pending,157,2021-01-09 01:09:23
4454,38,pending,106,2021-01-08 00:11:26
4455,56,pending,147,2021-01-03 14:16:54
4456,19,pending,170,2021-01-04 02:10:47
4457,83,paid,149,2021-01-04 10:48:54
4458,56,delivered,125,2021-01-01 12:48:21
4459,99,paid,88,2021-01-10 13:14:42
4460,45,delivered,109,2021-01-03 21:51:10
4461,92,paid,116,2021-01-09 04:18:47
4462,81,paid,165,2021-01-10 10:42:57
4463,12,delivered,124,2021-01-04 09:03:02
4464,76,paid,68,2021-01-08 07:51:29
4465,65,paid,183,2021-01-08 10:07:47
4466,67,paid,117,2021-01-10 19:23:51
4467,22,delivered,83,2021-01-01 07:25:50
4468,43,paid,146,2021-01-09 06:04:36
4469,69,delivered,155,2021-01-09 18:25:08
4470,97,paid,96,2021-01-07 01:28:31
